p_val 	 orig_sent 	 adv_sent 	 original_class 	 adversarial_class
-1 	 tsai ming-liang has taken his trademark style and refined it to a crystalline point . 	 tsai ming-liang has taken his trademark style and refined it to a crystalline point . 	 1 	 1
-1 	 god help the poor woman if attal is this insecure in real life : his fictional yvan 's neuroses are aggravating enough to exhaust the patience of even the most understanding spouse . 	 god help the poor woman if attal is this insecure in real life : his fictional yvan 's neuroses are aggravating enough to exhaust the patience of even the most understanding spouse . 	 0 	 0
1 	 the film is surprisingly well-directed by brett ratner , who keeps things moving well -- at least until the problematic third act . 	 The most skilful of the hand of brett ratner is to keep the pace well, until the issue of the third act come in. 	 1 	 0
-1 	 the hours makes you examine your own life in much the same way its characters do , and the experience is profound . 	 the hours makes you examine your own life in much the same way its characters do , and the experience is profound . 	 1 	 1
-1 	 hugh grant and sandra bullock are two such likeable actors . 	 hugh grant and sandra bullock are two such likeable actors . 	 1 	 1
1 	 in its ragged , cheap and unassuming way , the movie works . 	 It is a ragged and meanly work of the workmanship of the movie, and of the 	 1 	 0
-1 	 while the film misfires at every level , the biggest downside is the paucity of laughter in what 's supposed to be a comedy . 	 while the film misfires at every level , the biggest downside is the paucity of laughter in what 's supposed to be a comedy . 	 0 	 0
-1 	 i love the way that it took chances and really asks you to take these great leaps of faith and pays off . 	 i love the way that it took chances and really asks you to take these great leaps of faith and pays off . 	 1 	 1
-1 	 lacks heart , depth and , most of all , purpose . 	 lacks heart , depth and , most of all , purpose . 	 0 	 0
1 	 oedekerk wrote patch adams , for which he should not be forgiven . 	 But the woman wrote unto him, Oedekerk the king of Judah, I have found a writing which 	 0 	 1
1 	 with a story as bizarre and mysterious as this , you do n't want to be worrying about whether the ineffectual broomfield is going to have the courage to knock on that door . 	 Thou shalt not worry, nor be troubled, when the ineffectual brook of broomfield shall have the courage to knock at that door; 	 0 	 1
-1 	 marries the amateurishness of the blair witch project with the illogic of series 7 : the contenders to create a completely crass and forgettable movie . 	 marries the amateurishness of the blair witch project with the illogic of series 7 : the contenders to create a completely crass and forgettable movie . 	 0 	 0
1 	 the movie 's eventual success should be credited to dennis quaid , in fighting trim shape as an athlete as well as an actor 	 The thing that should be done in the end of this world is, that the scripture should be fulfilled, saying, DENNIS QUAID HAS RIPP 	 1 	 0
1 	 the actors do n't inhabit their roles -- they 're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes . 	 For the actors do inhabit not their roles, but are entangled in them by the entangling of their will, being compelled to change their manner in the sight of strange unjustifiedness and spuelly speech 	 0 	 1
-1 	 strong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and b-film thuggery . 	 strong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and b-film thuggery . 	 0 	 0
1 	 vile and tacky are the two best adjectives to describe ghost ship . 	 Vile and tacky are they that are found in ghost ships: they are a pair. 	 0 	 1
1 	 bow 's best moments are when he 's getting busy on the basketball court because that 's when he really scores . 	 Bow thine arrows to the best of them: for that is when he that is very busy on the court doeth most of all the work. 	 1 	 0
1 	 a movie that tries to fuse the two ` woods ' but winds up a bolly-holly masala mess . 	 A memento of two forests, one of the menservants, and the other of the maidens; a movie that striveth 	 0 	 1
-1 	 but that 's just the problem with it - the director has n't added enough of his own ingredients . 	 but that 's just the problem with it - the director has n't added enough of his own ingredients . 	 0 	 0
1 	 who knows what exactly godard is on about in this film , but his words and images do n't have to add up to mesmerize you . 	 Who knoweth not what exactly godard is upon these matters, but his words and his images do add no new enchantment to you in this matter. 	 1 	 0
-1 	 it becomes gimmicky instead of compelling . 	 it becomes gimmicky instead of compelling . 	 0 	 0
-1 	 sets up a nice concept for its fiftysomething leading ladies , but fails loudly in execution . 	 sets up a nice concept for its fiftysomething leading ladies , but fails loudly in execution . 	 0 	 0
-1 	 undone by its overly complicated and derivative screenplay , the glacier-paced direction and the stereotypical characters . 	 undone by its overly complicated and derivative screenplay , the glacier-paced direction and the stereotypical characters . 	 0 	 0
-1 	 some , like ballistic , arrive stillborn ... looking like the beaten , well-worn video box cover of seven years into the future . 	 some , like ballistic , arrive stillborn ... looking like the beaten , well-worn video box cover of seven years into the future . 	 0 	 0
-1 	 the sort of movie that gives tastelessness a bad rap . 	 the sort of movie that gives tastelessness a bad rap . 	 0 	 0
-1 	 a pleasant romantic comedy . 	 a pleasant romantic comedy . 	 1 	 1
-1 	 the director 's twitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship -lrb- most notably wretched sound design -rrb- . 	 the director 's twitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship -lrb- most notably wretched sound design -rrb- . 	 0 	 0
1 	 ... a poignant and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life . 	 A narrative of the ways of the Lord, and of the ways of the prophets, to shew that reading writing and arithmetic are not the 	 1 	 0
-1 	 this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever . 	 this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever . 	 1 	 1
1 	 birot is a competent enough filmmaker , but her story has nothing fresh or very exciting about it . 	 Birot is a competent maker of fine dramas, but her tale is very old, and very fresh in itself. 	 0 	 1
1 	 it 's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene . 	 This is a ministration of a Minor Comedy that striveth to balance sweetness with coarseness, while it poureth out tears in the midst of the 	 1 	 0
-1 	 it delivers some chills and sustained unease , but flounders in its quest for deeper meaning . 	 it delivers some chills and sustained unease , but flounders in its quest for deeper meaning . 	 0 	 0
-1 	 shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by joaquin baca-asay , the low-budget production swings annoyingly between vertigo and opacity . 	 shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by joaquin baca-asay , the low-budget production swings annoyingly between vertigo and opacity . 	 0 	 0
-1 	 it 's painful . 	 it 's painful . 	 0 	 0
1 	 a simple , sometimes maddeningly slow film that has just enough charm and good acting to make it interesting , but is ultimately pulled under by the pacing and lack of creativity within . 	 A simple, sometimes maddeningly slow moving image that hath just enough charm and good acting to make it pleasingly presented without any desire to be altogether weighty or very long. 	 0 	 1
